,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
10,"('104.244.42.200', 443)",1893,66,279.1304347826087,65.23449761424648,451.60749640905476,203949.3308128544,2.6675419267832625,5.893513535085235,66.0,66.0,87.8,107.2,110.0,112.0,169.0,199.20000000000002,652.0000000000003,27,791,54,143.22222222222223,11.860817748044816,179.3631394753926,32171.135802469133,2.87068601913016,6.999073193869393,66.0,66.0,66.0,66.0,66.0,87.8,112.0,112.0,239.00000000000009,50,1893,54,205.74,51.14977653844327,340.26065361719384,115777.31239999997,3.5388632933844795,12.678276242674842,66.0,66.0,66.0,66.0,100.5,110.8,112.0,192.0,348.1000000000006,1714.5,1.3333333333333333,0.47140452079103173,6,8.333333333333334,1,0.40784313725490196,0.9568627450980393,0.16470588235294117,0.7843137254901961,5
11,"('104.244.43.135', 443)",2762,66,1293.5925925925926,1986.6869727975065,1017.4709117421621,1035247.0562414267,0.19674406245765888,-1.2755041141571233,66.0,66.0,286.79999999999995,1326.4,1414.0,1414.0,1417.3999999999999,2732.2000000000003,2762.0,21,604,66,133.1904761904762,0.0,157.04855756455257,24664.24943310658,2.396484881724825,4.20824816664654,66.0,66.0,66.0,66.0,66.0,66.0,66.0,97.0,253.0,48,2762,66,785.9166666666666,28.91074326085924,961.5042648833592,924490.451388889,1.055612739731546,-0.2942812804389434,66.0,66.0,66.0,66.0,85.5,590.4,1414.0,1414.0,2762.0,18862.0,1.0,0.0,2,24.0,1,0.40784313725490196,0.9568627450980393,0.16862745098039217,0.5294117647058824,5
12,"('104.244.42.195', 443)",1752,66,240.2962962962963,65.23449761424648,391.84528454904193,153542.72702331963,3.0850956266634166,8.204997456565703,66.0,66.0,72.4,105.6,110.0,112.0,156.8,187.8,359.2000000000003,30,778,54,125.36666666666666,5.930408874022408,135.98933373205742,18493.098888888886,3.728722577342369,14.79667055401169,66.0,66.0,66.0,66.0,66.0,83.19999999999996,112.0,128.00000000000023,226.80000000000004,57,1752,54,179.80701754385964,45.96066877367366,292.8430175592551,85757.03293321018,4.160605738075309,17.438777023077566,66.0,66.0,66.0,66.0,97.0,111.2,112.0,187.8000000000001,270.6,2049.8,1.4,0.8000000000000002,5,11.4,1,0.40784313725490196,0.9568627450980393,0.16470588235294117,0.7647058823529411,5
13,"('104.244.42.193', 443)",3135,66,450.2147058823529,308.3812614491652,607.2468858478998,368748.78037197224,2.3300104357515594,5.263891786466326,66.0,66.0,66.0,165.39999999999992,274.0,315.4,343.0,464.99999999999994,1414.0,334,1414,66,231.61077844311376,0.0,347.19167341314215,120542.05808741796,2.6906741053407055,6.224276786905767,66.0,66.0,66.0,66.0,66.0,66.0,219.0,326.0,326.0,674,3135,66,341.8857566765579,97.85174642136973,507.6378329488896,257696.16944104474,2.749370559317098,8.14778769118013,66.0,66.0,66.0,66.0,132.0,267.0,325.0,343.0,1403.5000000000002,4267.240740740741,1.1111111111111112,0.3142696805273545,54,12.481481481481481,1,0.40784313725490196,0.9568627450980393,0.16470588235294117,0.7568627450980392,5
14,"('104.244.43.103', 443)",4110,66,1677.8439597315437,0.0,778.9810765337905,606811.5175977433,0.10184753769344036,-0.1083876436037099,1384.0,1414.0,1414.0,1414.0,1414.0,1414.0,1422.5,2762.0,2762.0,457,583,66,84.96936542669584,0.0,76.50468115589925,5852.966238765806,4.839889057736086,22.921283231743917,66.0,66.0,66.0,66.0,66.0,66.0,66.0,78.0,78.0,1053,4110,66,986.5394112060778,1998.5477905455514,984.5080605009266,969256.1211912963,0.6314636136803021,-0.7772059036381278,66.0,66.0,66.0,78.0,1414.0,1414.0,1414.0,1414.0,2762.0,207765.2,2.8,1.16619037896906,5,210.6,1,0.40784313725490196,0.9568627450980393,0.16862745098039217,0.403921568627451,5
15,"('50.18.54.105', 443)",2762,66,365.7692307692308,0.0,717.5521587952446,514881.100591716,2.8289725863304285,6.593704373682215,66.0,66.0,66.0,66.0,66.0,78.59999999999998,174.5999999999997,301.20000000000005,670.4000000000003,17,448,66,107.47058823529412,0.0,99.51300101113529,9902.837370242212,2.5272230207146635,5.404442934057238,66.0,66.0,66.0,66.0,66.0,66.0,66.0,72.4,217.20000000000002,30,2762,66,219.4,0.0,495.085622224412,245109.77333333323,4.540342937064905,20.24440901902464,66.0,66.0,66.0,66.0,66.0,66.0,74.0,204.6000000000002,322.0000000000002,940.2857142857143,1.2857142857142858,0.45175395145262565,7,4.285714285714286,1,0.19607843137254902,0.07058823529411765,0.21176470588235294,0.4117647058823529,6
16,"('212.179.180.109', 443)",2762,60,567.71875,42.99546433666246,780.340239670131,608930.8896484375,1.3147887201028203,0.3770036222067259,66.0,66.0,66.0,66.0,89.0,161.39999999999986,371.0999999999999,1414.0,1696.4000000000005,25,365,66,140.48,62.269293177235284,98.66392248436102,9734.5696,1.1758430990509643,-0.1467126625811841,66.0,66.0,66.0,70.80000000000001,108.0,112.0,112.0,231.2000000000001,317.00000000000006,57,2762,60,380.3333333333333,56.33888430321287,625.3563007789852,391070.5029239766,2.1998002428477914,3.8077791022504366,66.0,66.0,66.0,66.0,104.0,112.0,198.19999999999987,341.0,1414.0,7226.333333333333,2.0,0.816496580927726,3,19.0,1,0.8313725490196079,0.7019607843137254,0.7058823529411765,0.42745098039215684,7
17,"('104.244.43.167', 443)",4110,66,1695.4189406099517,0.0,814.350934223956,663167.4440714299,0.0034712832579976293,-0.2815471410054924,751.0000000000011,1414.0,1414.0,1414.0,1414.0,1414.0,2198.7999999999997,2762.0,2762.0,465,583,66,93.13548387096775,0.0,87.32072220178404,7624.908525841139,4.106697026434589,16.00415133782468,66.0,66.0,66.0,66.0,66.0,66.0,78.0,86.0,94.0,1088,4110,66,1010.6194852941177,1942.2089062423386,1005.6280908202564,1011287.8570467939,0.6167365776637838,-0.8513785579475948,66.0,66.0,66.0,86.0,1384.0,1414.0,1414.0,1414.0,2762.0,366518.0,3.0,0.816496580927726,3,362.6666666666667,1,0.40784313725490196,0.9568627450980393,0.16862745098039217,0.6549019607843137,8
18,"('104.244.42.193', 443)",2762,66,538.2090163934427,300.22694924738437,679.7659503798009,462081.74729575386,1.697350289442529,2.0086371423688547,66.0,66.0,66.0,171.0,268.5,338.5999999999997,345.0,1393.4,1414.0,214,1414,66,239.64018691588785,0.0,352.2990531792459,124114.62287099313,2.595003786298931,5.71766026028838,66.0,66.0,66.0,66.0,66.0,66.0,224.5999999999999,326.0,430.0000000000002,458,2762,66,398.70305676855895,126.76248968222896,571.2768117712394,326357.1956675121,2.2096900335318344,4.467073643579366,66.0,66.0,66.0,66.0,151.5,267.0,326.0,415.40000000000043,1414.0,5533.515151515152,1.1515151515151516,0.5571144336621285,33,13.878787878787879,1,0.40784313725490196,0.9568627450980393,0.16470588235294117,0.7568627450980392,8
19,"('104.244.42.72', 443)",1893,66,289.0,66.71709983275208,460.1154993338876,211706.27272727274,2.5763672354430627,5.405753359472573,66.0,66.0,80.89999999999999,105.6,111.0,112.0,169.0,228.0,698.6000000000009,23,794,54,156.82608695652175,29.65204437011204,191.7356994664934,36762.57844990548,2.586237541121351,5.3493483858919095,66.0,66.0,66.0,66.0,74.0,105.6,112.0,160.0000000000001,255.0,45,1893,54,221.44444444444446,56.33888430321287,355.8875325190096,126655.93580246913,3.313491113268258,10.964977227210019,66.0,66.0,66.0,74.0,104.0,112.0,112.0,207.80000000000007,549.2000000000006,1660.8333333333333,1.1666666666666667,0.3726779962499649,6,7.5,1,0.40784313725490196,0.9568627450980393,0.16470588235294117,0.2823529411764706,8
20,"('104.244.42.67', 443)",1752,66,247.76923076923077,68.19970205125769,397.4675901342154,157980.48520710066,3.0171889622174795,7.760620813332887,66.0,66.0,85.5,108.0,112.0,150.0,155.0,193.0,371.5,28,817,54,129.67857142857142,5.930408874022408,146.73909148344808,21532.360969387748,3.692017039774431,14.276958177168694,66.0,66.0,66.0,66.0,66.0,78.59999999999998,112.0,160.0000000000001,234.40000000000003,54,1752,54,186.53703703703704,51.14977653844327,301.1829586052036,90711.17455418379,4.002529416288467,16.003123852897826,66.0,66.0,66.0,66.0,100.5,112.0,150.0,192.4,273.3,2014.6,1.4,0.8000000000000002,5,10.8,1,0.40784313725490196,0.9568627450980393,0.16470588235294117,0.2627450980392157,8
21,"('50.18.181.54', 443)",1639,66,365.7692307692308,0.0,531.0255902635887,281988.1775147928,1.563996427190779,0.800580503878022,66.0,66.0,66.0,66.0,66.0,78.59999999999998,181.3999999999997,579.8000000000006,1283.4000000000003,17,448,66,107.47058823529412,0.0,99.51300101113529,9902.837370242212,2.5272230207146635,5.404442934057238,66.0,66.0,66.0,66.0,66.0,66.0,66.0,72.4,217.20000000000002,30,1639,66,219.4,0.0,379.7229340804511,144189.50666666662,2.835207306182166,6.938533821295712,66.0,66.0,66.0,66.0,66.0,66.0,74.0,204.6000000000002,479.3000000000004,940.2857142857143,1.2857142857142858,0.45175395145262565,7,4.285714285714286,1,0.19607843137254902,0.07058823529411765,0.7098039215686275,0.21176470588235294,9
22,"('173.194.112.65', 443)",1414,60,464.3658536585366,84.50832645481931,564.7298407029408,318919.7929803689,1.005174313913277,-0.8934744948621502,66.0,66.0,74.0,112.0,123.0,139.0,338.0,1414.0,1414.0,36,365,66,119.05555555555556,0.0,88.80970431347531,7887.1635802469145,1.7024988891339028,1.4764792122366677,66.0,66.0,66.0,66.0,66.0,97.0,112.0,112.0,278.5,77,1414,60,302.9220779220779,68.19970205125769,450.7616286644213,203186.04587620168,1.9270968997593223,1.9474621085635206,66.0,66.0,66.0,66.0,112.0,112.0,139.0,332.0,1414.0,7775.0,2.0,0.816496580927726,3,25.666666666666668,1,0.6784313725490196,0.7607843137254902,0.4392156862745098,0.2549019607843137,10
23,"('192.229.233.25', 443)",4110,66,1416.389521640091,0.0,883.8579653669451,781204.9029425959,0.11609628799997587,-0.5426885603981177,66.0,539.4,1414.0,1414.0,1414.0,1414.0,1414.0,2641.8,2762.0,757,737,54,90.2787318361955,0.0,90.8613718098248,8255.788887163226,4.163025544905072,16.897063952840128,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,86.0,1635,4110,54,802.4042813455658,29.65204437011204,927.6671836003851,860566.4035290707,0.9596839905433725,-0.21373392513953648,66.0,66.0,66.0,66.0,86.0,1414.0,1414.0,1414.0,2762.0,50458.88461538462,2.3076923076923075,1.3234346564680965,26,62.88461538461539,1,0.7529411764705882,0.8980392156862745,0.9137254901960784,0.09803921568627451,11
